Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2022-12-21 16:00,2022-12-21 16:37,"One Arm Dumbbell Row",65,8,"",,,,Back,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"T Bar Row",45,13,"",,,,Back,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"T Bar Row",45,10,"",,,,Back,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"T Bar Row",45,13,"",,,,Back,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"Low to High Reverse Fly",,,"",,,,Back,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"Supinate Dumbbell Curl",,,"",,,,Biceps,"Pull Phase 2 Day 1",
2022-12-21 16:00,2022-12-21 16:37,"Spider Curl",,,"",,,,Biceps,"Pull Phase 2 Day 1",
2022-12-20 13:43,2022-12-20 16:10,"Hip Thrust",,,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Tempo Squat",135,6,"Rpe 7.5",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Tempo Squat",135,6,"8",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Hyperextensions",0,8,"",,,,Back,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Hyperextensions",0,14,"",,,,Back,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Hyperextensions",0,12,"",,,,Back,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Smith Machine Reverse Lunge",0,14,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Smith Machine Reverse Lunge",0,15,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Ecentric Leg Extension",60,12,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Ecentric Leg Extension",60,12,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Ecentric Leg Extension",60,12,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Eventric Leg Curl",40,11,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Eventric Leg Curl",40,12,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Enhanced Eventric Leg Curl",40,10,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Hip Abduction ",70,10,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Hip Abduction ",70,17,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-20 13:43,2022-12-20 16:10,"Tempo Standing Calf Raises",,,"",,,,Legs,"Legs Day 1 Phase 2",
2022-12-16 15:21,2022-12-16 16:12,"Bench Press",165,5,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Bench Press",165,4,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Bench Press",165,4,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Low to High Cable Flies",,,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Low to High Cable Flies",,,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Low to High Cable Flies",,,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Low to High Cable Flies",,,"",,,,Chest,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Plank",,,"",,,,Abs,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Plank",,,"",,,,Abs,"Push 1",
2022-12-16 15:21,2022-12-16 16:12,"Plank",,,"",,,,Abs,"Push 1",
2022-12-05 16:56,2022-12-05 17:43,"Neutral Grip Pulldown",120,12,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Neutral Grip Pulldown",120,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Neutral Grip Pulldown",120,8,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Flared Cable Row Machine",30,12,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Flared Cable Row Machine",40,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Flared Cable Row Machine",40,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Row Machine",50,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Row Machine",60,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Row Machine",60,10,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Snatch Gring Barbbell Shrugs",95,15,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Snatch Gring Barbbell Shrugs",95,13,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Snatch Gring Barbbell Shrugs",95,13,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Hammer Curl",45,7,"",,,,Biceps,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Hammer Curl",45,7,"",,,,Biceps,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Hammer Curl",45,7,"",,,,Biceps,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Single Arm Cable Curl",40,8,"",,,,Biceps,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Single Arm Cable Curl",30,12,"",,,,Biceps,"Pull 2",
2022-12-05 16:56,2022-12-05 17:43,"Single Arm Cable Curl",30,15,"",,,,Biceps,"Pull 2",
2022-12-02 13:58,,"Squat",135,5,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Squat",185,6,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Squat",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Squat",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Squat",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-12-02 13:58,,"Calf Raises",,,"",,,,Legs,"Legs 1",
2022-11-27 13:47,,"Neutral Grip Pulldown",120,11,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Neutral Grip Pulldown",120,11,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Neutral Grip Pulldown",120,8,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Row Machine",100,8,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Row Machine",100,9,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Row Machine",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Pullover",70,10,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Pullover",70,12,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Cable Pullover",70,13,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-27 13:47,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2022-11-27 13:47,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2022-11-27 13:47,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2022-11-27 13:47,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2022-11-27 13:47,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2022-11-27 13:47,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2022-11-24 22:28,2022-11-24 23:07,"Close Grip Bench Press",135,7,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Close Grip Bench Press",135,8,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Close Grip Bench Press",135,4,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Military Press",,,"",,,,Shoulders,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Incline Dumbbell Press",45,8,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Incline Dumbbell Press",45,8,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Peck Deck",80,13,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Peck Deck",80,12,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Peck Deck",,,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Peck Deck",,,"",,,,Chest,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Cable lateral raises",,,"",,,,Shoulders,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2022-11-24 22:28,2022-11-24 23:07,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2022-11-19 19:28,,"One Lat Pull In",60,20,"",,,,Back,"Pull",
2022-11-19 19:28,,"One Lat Pull In",60,20,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pull Up",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pull Up",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pull Up",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pendlay Row",95,12,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pendlay Row",95,12,"",,,,Back,"Pull",
2022-11-19 19:28,,"Pendlay Row",95,12,"",,,,Back,"Pull",
2022-11-19 19:28,,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2022-11-19 19:28,,"Machine High Row",90,9,"",,,,Back,"Pull",
2022-11-19 19:28,,"Machine High Row",80,10,"",,,,Back,"Pull",
2022-11-19 19:28,,"Machine High Row",80,10,"",,,,Back,"Pull",
2022-11-19 19:28,,"Reverse Grip Ez Bar Curl",45,12,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Reverse Grip Ez Bar Curl",45,10,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Supinated Ez Bar Curl",45,8,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Supinated Ez Bar Curl",45,6,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Supinated Ez Bar Curl",,,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2022-11-19 19:28,,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2022-11-17 15:20,,"Bench Press",160,5,"8.5",,,,Chest,"Push 1",
2022-11-17 15:20,,"Bench Press",160,5,"8.5",,,,Chest,"Push 1",
2022-11-17 15:20,,"Bench Press",160,5,"",,,,Chest,"Push 1",
2022-11-17 15:20,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2022-11-17 15:20,,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Low to High Cable Flies",20,15,"",,,,Chest,"Push 1",
2022-11-17 15:20,,"Low to High Cable Flies",20,16,"",,,,Chest,"Push 1",
2022-11-17 15:20,,"Low to High Cable Flies",20,13,"",,,,Chest,"Push 1",
2022-11-17 15:20,,"Low to High Cable Flies",,,"",,,,Chest,"Push 1",
2022-11-17 15:20,,"Dumbbel Tricep skullcrusher",25,15,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Dumbbel Tricep skullcrusher",25,11,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2022-11-17 15:20,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2022-11-17 15:20,,"Plank",,,"",,,,Abs,"Push 1",
2022-11-17 15:20,,"Plank",,,"",,,,Abs,"Push 1",
2022-11-17 15:20,,"Plank",,,"",,,,Abs,"Push 1",
2022-11-15 17:55,,"Squat",135,4,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Squat",165,6,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Squat",175,6,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Squat",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Squat",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2022-11-15 17:55,,"Calf Raises",,,"",,,,Legs,"Legs 1",
2022-11-14 17:37,2022-11-14 18:44,"Neutral Grip Pulldown",120,8,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Neutral Grip Pulldown",120,9,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Neutral Grip Pulldown",120,8,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Flared Cable Row",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Row Machine",60,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Row Machine",60,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Row Machine",60,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Cable Pullover",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Snatch Gring Barbbell Shrugs",95,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Snatch Gring Barbbell Shrugs",95,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Snatch Gring Barbbell Shrugs",95,12,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Single Arm Cable Curl",40,10,"",,,,Biceps,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Single Arm Cable Curl",30,14,"",,,,Biceps,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Single Arm Cable Curl",30,15,"",,,,Biceps,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Hammer Curl",40,6,"",,,,Biceps,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Hammer Curl",40,8,"",,,,Biceps,"Pull 2",
2022-11-14 17:37,2022-11-14 18:44,"Hammer Curl",40,7,"",,,,Biceps,"Pull 2",
2022-11-12 15:51,2022-11-12 16:36,"Bench Press",165,4,"9",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Bench Press",165,3,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Bench Press",,,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Assisted Dips",,,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Chest fly Machine",25,12,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Chest fly Machine",25,12,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Chest fly Machine",25,12,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Chest fly Machine",25,12,"",,,,Chest,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Dumbbel Tricep skullcrusher",25,12,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Dumbbel Tricep skullcrusher",25,10,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Dumbbel Tricep skullcrusher",25,10,"",,,,Triceps,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Plank",0,,"",,,45,Abs,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Plank",0,,"",,,45,Abs,"Push 1",
2022-11-12 15:51,2022-11-12 16:36,"Plank",0,,"",,,40,Abs,"Push 1",
2022-11-09 21:08,2022-11-09 22:09,"Neutral Grip Pulldown",120,14,"8",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Neutral Grip Pulldown",120,15,"9",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Neutral Grip Pulldown",130,9,"9",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Flared Cable Row",70,12,"9",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Flared Cable Row",70,10,"9",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Flared Cable Row",70,10,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Row",100,10,"9.5",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Row",90,10,"9",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Row",100,10,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Pullover",70,12,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Pullover",70,13,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Cable Pullover",70,15,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Snatch Gring Barbbell Shrugs",95,15,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Snatch Gring Barbbell Shrugs",95,15,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Snatch Gring Barbbell Shrugs",95,15,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Single Arm Cable Curl",40,14,"",,,,Biceps,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Single Arm Cable Curl",30,15,"",,,,Biceps,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Single Arm Cable Curl",30,15,"",,,,Biceps,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Hammer Curl",40,7,"",,,,Biceps,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Hammer Curl",40,8,"",,,,Biceps,"Pull 2",
2022-11-09 21:08,2022-11-09 22:09,"Hammer Curl",40,7,"",,,,Biceps,"Pull 2",
2022-11-03 22:16,2022-11-03 23:00,"Front Squat",95,10,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Front Squat",95,10,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Front Squat",95,9,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Hip Thrust",,,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Hip Thrust",,,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Hip Thrust",,,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Cable Pull Through",70,7,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Cable Pull Through",70,10,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Cable Pull Through",70,10,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Press",45,13,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Press",45,13,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Press",45,13,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Extensions Plate Loaded",45,18,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Extensions Plate Loaded",45,18,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Single Leg Extensions Plate Loaded",45,10,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Seated Calf Raises",,,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Seated Calf Raises",,,"",,,,Legs,"Legs 2",
2022-11-03 22:16,2022-11-03 23:00,"Seated Calf Raises",,,"",,,,Legs,"Legs 2",
2022-11-02 14:10,2022-11-02 15:16,"One Lat Pull In",60,20,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"One Lat Pull In",60,20,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pull Up",0,7,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pull Up",0,7,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pull Up",0,6,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pendlay Row",95,8,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pendlay Row",95,12,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Pendlay Row",95,10,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Rear Delt Machine Fly",60,10,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Rear Delt Machine Fly",60,12,"",,,,Back,"Pull",
2022-11-02 14:10,2022-11-02 15:16,"Rear Delt Machine Fly",60,12,"",,,,Back,"Pull",
